Date,AAPL,AMZN,JPM,MSFT,SPY,XOM
2019-11-20,63.5023307800293,87.27649688720703,109.86106872558594,142.06138610839844,284.222412109375,51.4895133972168
2019-11-21,63.217628479003906,86.7354965209961,110.11531066894531,141.92849731445312,283.76513671875,52.73075866699219
2019-11-22,63.162105560302734,87.28600311279297,110.84413146972656,142.0328826904297,284.3961486816406,52.50371170043945
2019-11-25,64.26958465576172,88.69200134277344,111.4374008178711,143.59007263183594,286.6003112792969,52.155555725097656
2019-11-26,63.767723083496094,89.84700012207031,111.5899429321289,144.34962463378906,287.2496032714844,52.02688980102539
2019-11-27,64.62427520751953,90.92549896240234,111.92045593261719,144.625,288.52996826171875,51.99661636352539
2019-11-29,64.48191833496094,90.04000091552734,111.66619873046875,143.73248291015625,287.4599914550781,51.56520462036133
2019-12-02,63.736358642578125,89.08000183105469,111.42044830322266,141.99488830566406,285.01800537109375,51.78468322753906
2019-12-03,62.599937438964844,88.49800109863281,109.9881820678711,141.76707458496094,283.1066589355469,51.375980377197266
2019-12-04,63.15245056152344,88.03450012207031,112.15775299072266,142.27980041503906,284.8534240722656,51.95877456665039
2019-12-05,64.07897186279297,87.02400207519531,112.7679672241211,142.35572814941406,285.3656005859375,51.777130126953125
2019-12-06,65.31672668457031,87.58000183105469,114.44599914550781,144.0837860107422,287.97210693359375,52.60966873168945
2019-12-09,64.40229797363281,87.47550201416016,113.9120864868164,143.71353149414062,287.066650390625,52.723201751708984
2019-12-10,64.7786865234375,86.96050262451172,113.98837280273438,143.49513244628906,286.7466125488281,52.26908493041992
2019-12-11,65.33120727539062,87.43599700927734,113.71715545654297,144.03628540039062,287.56060791015625,52.19338607788086
2019-12-12,65.49771118164062,88.0165023803711,116.97154235839844,145.49853515625,290.03912353515625,53.23786926269531
2019-12-13,66.38802337646484,88.0469970703125,115.9460678100586,146.72337341308594,290.21282958984375,52.39775085449219
2019-12-16,67.52445983886719,88.46050262451172,116.39525604248047,147.67283630371094,292.2066345214844,52.980533599853516
2019-12-17,67.65713500976562,89.53299713134766,117.1071548461914,146.87527465820312,292.2706604003906,52.738338470458984
2019-12-18,67.4954833984375,89.20149993896484,116.98849487304688,146.57139587402344,292.2889099121094,52.88214874267578
2019-12-19,67.56306457519531,89.61399841308594,116.40373992919922,147.84371948242188,293.4870300292969,52.51885223388672
2019-12-20,67.42310333251953,89.32499694824219,116.31051635742188,149.4578857421875,294.77374267578125,52.935123443603516
2019-12-23,68.5233383178711,89.6500015258789,116.2765884399414,149.4578857421875,295.2240295410156,53.200035095214844
2019-12-24,68.58847045898438,89.46050262451172,116.59866333007812,149.4293670654297,295.2332458496094,52.99568176269531
